Year,Country,Region,Police force area,Monitored hate crime strand,GeoCode,Value
2011/12,England,West Midlands,,Race,E12000005,1.46218627873592
2011/12,England,East of England,Bedfordshire,Race,E23000026,0.43589224225238
2011/12,England,East of England,Cambridgeshire,Race,E23000023,0.418955116024537
2011/12,England,East of England,Essex,Race,E23000028,0.427379837734458
2011/12,England,East of England,Hertfordshire,Race,E23000027,0.564374401691694
2011/12,England,East of England,Norfolk,Race,E23000024,0.403757856988268
2011/12,England,East of England,Suffolk,Race,E23000025,0.480734331964176
2011/12,England,East of England,,Race,E12000006,0.456466939068486
2011/12,England,London,"London, City of",Race,E23000034,7.55531570426335
2011/12,England,London,Metropolitan Police,Race,E23000001,0.973893481696646
2011/12,England,London,,Race,E12000007,0.97983924980806
2011/12,England,South East,Hampshire,Race,E23000030,0.497420093353026
2011/12,England,South East,Kent,Race,E23000032,0.43145497360154
2011/12,England,South East,Surrey,Race,E23000031,0.479140225143059
2011/12,England,South East,Sussex,Race,E23000033,0.323166032764063
2011/12,England,South East,Thames Valley,Race,E23000029,0.54369491902374
2011/12,England,South East,,Race,E12000008,0.461585542872675
2011/12,England,South West,Avon and Somerset,Race,E23000036,0.774801289379228
2011/12,England,South West,Dorset,Race,E23000039,0.988813129077009
2011/12,England,South West,Gloucestershire,Race,E23000037,0.377743866258614
2011/12,England,South West,Wiltshire,Race,E23000038,0.446956584071057
2011/12,England,South West,Devon & Cornwall,Race,E23000035,0.110680686220254
2011/12,England,South West,,Race,E12000009,0.490677782408079
2011/12,Wales,,Dyfed-Powys,Race,W15000004,0.155358509179745
2011/12,Wales,,Gwent,Race,W15000002,0.317115393612984
2011/12,Wales,,North Wales,Race,W15000001,0.521486250339547
2011/12,Wales,,South Wales,Race,W15000003,0.581302023024547
2011/12,Wales,,,Race,W92000004,0.446510461988185
2011/12,England,,,Race,E92000001,0.623249188824205
2011/12,,,,Race,,0.637625225590455
2011/12,England,North East,Durham,Religion,E23000008,0.0371820530313072
2011/12,England,North East,Northumbria,Religion,E23000007,0.00915222902537912
2011/12,England,North East,,Religion,E12000001,0.0142502756658056
2011/12,England,North West,Cumbria,Religion,E23000002,0.0340124485561715
2011/12,England,North West,Greater Manchester,Religion,E23000005,0.0670294698788181
2011/12,England,North West,Lancashire,Religion,E23000003,0.0410594712224431
2011/12,England,North West,Merseyside,Religion,E23000004,0.0217270073944248
2011/12,England,North West,,Religion,E12000002,0.0408165521323034
2011/12,England,Yorkshire and The Humber,North Yorkshire,Religion,E23000009,0.00750949011813679
2011/12,England,Yorkshire and The Humber,West Yorkshire,Religion,E23000010,0.00269375869578978
2011/12,England,Yorkshire and The Humber,Humberside,Religion,E23000012,0.0490170982531395
2011/12,England,Yorkshire and The Humber,,Religion,E12000003,0.0111568900792933
2011/12,England,East Midlands,Leicestershire,Religion,E23000021,0.0756097632825242
2011/12,England,East Midlands,Lincolnshire,Religion,E23000020,0.0265820517986255
2011/12,England,East Midlands,Northamptonshire,Religion,E23000022,0.00864594425959735
2011/12,England,East Midlands,Nottinghamshire,Religion,E23000019,0.0165032387606067
2011/12,England,East Midlands,,Religion,E12000004,0.0266669722716381
2011/12,England,West Midlands,Staffordshire,Religion,E23000015,0.00637368941011504
2011/12,England,West Midlands,Warwickshire,Religion,E23000017,0.00914822689066405
2011/12,England,West Midlands,West Mercia,Religion,E23000016,0.00571841697879692
2011/12,England,West Midlands,West Midlands,Religion,E12000005,0.0189799516960229
2011/12,England,West Midlands,,Religion,E12000005,0.0259149340464928
2011/12,England,East of England,Bedfordshire,Religion,E23000026,0.0178245898318817
2011/12,England,East of England,Cambridgeshire,Religion,E23000023,0.0123951217758738
2011/12,England,East of England,Essex,Religion,E23000028,0.00925314939614525
2011/12,England,East of England,Hertfordshire,Religion,E23000027,0.0187529468916544
2011/12,England,East of England,Norfolk,Religion,E23000024,0.0209442116016969
2011/12,England,East of England,Suffolk,Religion,E23000025,0.0410884044413826
2011/12,England,East of England,,Religion,E12000006,0.0180812763607098
2011/12,England,London,"London, City of",Religion,E23000034,0.404749055585537
2011/12,England,London,Metropolitan Police,Religion,E23000001,0.0740515274194994
2011/12,England,London,,Religion,E12000007,0.0743502851577207
2011/12,England,South East,Hampshire,Religion,E23000030,0.00999046699123415
2011/12,England,South East,Kent,Religion,E23000032,0.00866375448999076
2011/12,England,South East,Surrey,Religion,E23000031,0.0184962219264784
2011/12,England,South East,Sussex,Religion,E23000033,0.0142938822184105
2011/12,England,South East,Thames Valley,Religion,E23000029,0.0342831072626125
2011/12,England,South East,,Religion,E12000008,0.0180288794912712
2011/12,England,South West,Avon and Somerset,Religion,E23000036,0.0299681401210338
2011/12,England,South West,Dorset,Religion,E23000039,0.0147584049115971
2011/12,England,South West,Wiltshire,Religion,E23000038,0.027407715060961
2011/12,England,South West,Devon & Cornwall,Religion,E23000035,0.00299136989784471
2011/12,England,South West,,Religion,E12000009,0.0147146739822491
2011/12,Wales,,Dyfed-Powys,Religion,W15000004,0.00776792545898729
2011/12,Wales,,Gwent,Religion,W15000002,0.0121300970234474
2011/12,Wales,,North Wales,Religion,W15000001,0.00726303969832238
2011/12,Wales,,South Wales,Religion,W15000003,0.0296105588135828
2011/12,Wales,,,Religion,W92000004,0.0176254129732178
2011/12,England,,,Religion,E92000001,0.0287343503473137
2011/12,,,,Religion,,0.0288583451720495
2011/12,England,North East,Cleveland,Sexual orientation,E23000013,0.0448475541937844
2011/12,England,North East,Durham,Sexual orientation,E23000008,0.0501149410421967
2011/12,England,North East,Northumbria,Sexual orientation,E23000007,0.0232325813721162
2011/12,England,North East,,Sexual orientation,E12000001,0.0342776901150459
2011/12,England,North West,Cheshire,Sexual orientation,E23000006,0.0563822248231493
2011/12,England,North West,Cumbria,Sexual orientation,E23000002,0.0900329520604541
2011/12,England,North West,Greater Manchester,Sexual orientation,E23000005,0.112832940962677
2011/12,England,North West,Lancashire,Sexual orientation,E23000003,0.0629578558744127
2011/12,England,North West,Merseyside,Sexual orientation,E23000004,0.0999442340143543
2011/12,England,North West,,Sexual orientation,E12000002,0.0901365526255034
2011/12,England,Yorkshire and The Humber,North Yorkshire,Sexual orientation,E23000009,0.0700885744359434
2011/12,England,Yorkshire and The Humber,South Yorkshire,Sexual orientation,E23000011,0.0148831117610069
2011/12,England,Yorkshire and The Humber,West Yorkshire,Sexual orientation,E23000010,0.0157135923921071
2011/12,England,Yorkshire and The Humber,Humberside,Sexual orientation,E23000012,0.0392136786025116
2011/12,England,Yorkshire and The Humber,,Sexual orientation,E12000003,0.0277976752823071
2011/12,England,East Midlands,Derbyshire,Sexual orientation,E23000018,0.0529603356508383
2011/12,England,East Midlands,Leicestershire,Sexual orientation,E23000021,0.101140332702597
2011/12,England,East Midlands,Lincolnshire,Sexual orientation,E23000020,0.0321782732299151
2011/12,England,East Midlands,Northamptonshire,Sexual orientation,E23000022,0.0706085447867117
2011/12,England,East Midlands,Nottinghamshire,Sexual orientation,E23000019,0.071514034629296
2011/12,England,East Midlands,,Sexual orientation,E12000004,0.0676591775817596
2011/12,England,West Midlands,Staffordshire,Sexual orientation,E23000015,0.0564526776324475
2011/12,England,West Midlands,Warwickshire,Sexual orientation,E23000017,0.0347632621845233
2011/12,England,West Midlands,West Mercia,Sexual orientation,E23000016,0.0473811692528888
2011/12,England,West Midlands,West Midlands,Sexual orientation,E12000005,0.0766498049262464
2011/12,England,West Midlands,,Sexual orientation,E12000005,0.127384675806
2011/12,England,East of England,Bedfordshire,Sexual orientation,E23000026,0.0291675106339882
2011/12,England,East of England,Cambridgeshire,Sexual orientation,E23000023,0.0322273166172721
2011/12,England,East of England,Essex,Sexual orientation,E23000028,0.0491573561670216
2011/12,England,East of England,Hertfordshire,Sexual orientation,E23000027,0.0383988912543399
2011/12,England,East of England,Norfolk,Sexual orientation,E23000024,0.0721411732947339
2011/12,England,East of England,Suffolk,Sexual orientation,E23000025,0.0999817841406976
2011/12,England,East of England,,Sexual orientation,E12000006,0.0523674702145087
2011/12,England,London,"London, City of",Sexual orientation,E23000034,0.674581759309228
2011/12,England,London,Metropolitan Police,Sexual orientation,E23000001,0.150542973370119
2011/12,England,London,,Sexual orientation,E12000007,0.151016398869534
2011/12,England,South East,Hampshire,Sexual orientation,E23000030,0.104111182329703
2011/12,England,South East,Kent,Sexual orientation,E23000032,0.034077434327297
2011/12,England,South East,Surrey,Sexual orientation,E23000031,0.0246616292353045
2011/12,England,South East,Sussex,Sexual orientation,E23000033,0.068983518532329
2011/12,England,South East,Thames Valley,Sexual orientation,E23000029,0.0492270258129821
2011/12,England,South East,,Sexual orientation,E12000008,0.0587094280869602
2011/12,England,South West,Avon and Somerset,Sexual orientation,E23000036,0.0936504378782307
2011/12,England,South West,Dorset,Sexual orientation,E23000039,0.0711086782104226
2011/12,England,South West,Gloucestershire,Sexual orientation,E23000037,0.043457258950106
2011/12,England,South West,Wiltshire,Sexual orientation,E23000038,0.0590320016697623
2011/12,England,South West,Devon & Cornwall,Sexual orientation,E23000035,0.0197430413257751
2011/12,England,South West,,Sexual orientation,E12000009,0.0547084032673367
2011/12,Wales,,Dyfed-Powys,Sexual orientation,W15000004,0.0427235900244301
2011/12,Wales,,Gwent,Sexual orientation,W15000002,0.0710477111373352
2011/12,Wales,,North Wales,Sexual orientation,W15000001,0.0900616922591975
2011/12,Wales,,South Wales,Sexual orientation,W15000003,0.0927278026004304
2011/12,Wales,,,Sexual orientation,W92000004,0.0796407549160214
2011/12,England,,,Sexual orientation,E92000001,0.0729091772901696
2011/12,,,,Sexual orientation,,0.075697522314346
2011/12,England,North East,Cleveland,Disability,E23000013,0.0269085325162706
2011/12,England,North East,Durham,Disability,E23000008,0.0210159430176954
2011/12,England,North East,Northumbria,Disability,E23000007,0.0154883875814108
2011/12,England,North East,,Disability,E12000001,0.0192571292781157
2011/12,England,North West,Cheshire,Disability,E23000006,0.0068047512717594
2011/12,England,North West,Cumbria,Disability,E23000002,0.0340124485561715
2011/12,England,North West,Greater Manchester,Disability,E23000005,0.0271841738952984
2011/12,England,North West,Lancashire,Disability,E23000003,0.027372980814962
2011/12,England,North West,Merseyside,Disability,E23000004,0.0970472996950976
2011/12,England,North West,,Disability,E12000002,0.0384072417633827
2011/12,England,Yorkshire and The Humber,North Yorkshire,Disability,E23000009,0.0175221436089858
2011/12,England,Yorkshire and The Humber,South Yorkshire,Disability,E23000011,0.00669740029245314
2011/12,England,Yorkshire and The Humber,West Yorkshire,Disability,E23000010,0.00404063804368468
2011/12,England,Yorkshire and The Humber,Humberside,Disability,E23000012,0.149229832459558
2011/12,England,Yorkshire and The Humber,,Disability,E12000003,0.0319578715830605
2011/12,England,East Midlands,Derbyshire,Disability,E23000018,0.011768963477964
2011/12,England,East Midlands,Leicestershire,Disability,E23000021,0.0952486628364266
2011/12,England,East Midlands,Lincolnshire,Disability,E23000020,0.00699527678911199
2011/12,England,East Midlands,Northamptonshire,Disability,E23000022,0.0720495354966446
2011/12,England,East Midlands,Nottinghamshire,Disability,E23000019,0.0385075571080824
2011/12,England,East Midlands,,Disability,E12000004,0.0453999693219624
2011/12,England,West Midlands,Staffordshire,Disability,E23000015,0.0482579341051567
2011/12,England,West Midlands,Warwickshire,Disability,E23000017,0.0146371630250624
2011/12,England,West Midlands,West Mercia,Disability,E23000016,0.0294090016052413
2011/12,England,West Midlands,West Midlands,Disability,E12000005,0.0167899572695587
2011/12,England,West Midlands,,Disability,E12000005,0.052194867164063
2011/12,England,East of England,Bedfordshire,Disability,E23000026,0.0145837553169941
2011/12,England,East of England,Cambridgeshire,Disability,E23000023,0.00743707306552433
2011/12,England,East of England,Essex,Disability,E23000028,0.0208195861413268
2011/12,England,East of England,Hertfordshire,Disability,E23000027,0.0133949620654674
2011/12,England,East of England,Norfolk,Disability,E23000024,0.139628077344646
2011/12,England,East of England,Suffolk,Disability,E23000025,0.178049752579324
2011/12,England,East of England,,Disability,E12000006,0.0539026729243803
2011/12,England,London,Metropolitan Police,Disability,E23000001,0.0146395111867214
2011/12,England,London,,Disability,E12000007,0.0148700570315441
2011/12,England,South East,Hampshire,Disability,E23000030,0.0210325620868087
2011/12,England,South East,Kent,Disability,E23000032,0.0196378435106457
2011/12,England,South East,Surrey,Disability,E23000031,0.0352308989075779
2011/12,England,South East,Sussex,Disability,E23000033,0.0142938822184105
2011/12,England,South East,Thames Valley,Disability,E23000029,0.0140648645179948
2011/12,England,South East,,Disability,E12000008,0.0195312861155438
2011/12,England,South West,Avon and Somerset,Disability,E23000036,0.0705499965349338
2011/12,England,South West,Dorset,Disability,E23000039,0.00939171221647091
2011/12,England,South West,Gloucestershire,Disability,E23000037,0.0150428973288828
2011/12,England,South West,Wiltshire,Disability,E23000038,0.0105414288696004
2011/12,England,South West,Devon & Cornwall,Disability,E23000035,0.010170657652672
2011/12,England,South West,,Disability,E12000009,0.0284860996323029
2011/12,Wales,,Dyfed-Powys,Disability,W15000004,0.0155358509179745
2011/12,Wales,,Gwent,Disability,W15000002,0.0121300970234474
2011/12,Wales,,North Wales,Disability,W15000001,0.0450308461295987
2011/12,Wales,,South Wales,Disability,W15000003,0.0592211176271656
2011/12,Wales,,,Disability,W92000004,0.0398203774580107
2011/12,England,,,Disability,E92000001,0.0300712696622936
2011/12,,,,Disability,,0.0310480900555548
2011/12,England,North East,Durham,Transgender,E23000008,0.00646644400544474
2011/12,England,North East,,Transgender,E12000001,0.00192571292781156
2011/12,England,North West,Cheshire,Transgender,E23000006,0.00388842929814823
2011/12,England,North West,Cumbria,Transgender,E23000002,0.0180065904120908
2011/12,England,North West,Greater Manchester,Transgender,E23000005,0.0063305610441106
2011/12,England,North West,Lancashire,Transgender,E23000003,0.00889621876486267
2011/12,England,North West,Merseyside,Transgender,E23000004,0.00434540147888497
2011/12,England,North West,,Transgender,E12000002,0.00694448282806551
2011/12,England,Yorkshire and The Humber,North Yorkshire,Transgender,E23000009,0.00375474505906839
2011/12,England,Yorkshire and The Humber,West Yorkshire,Transgender,E23000010,0.00134687934789489
2011/12,England,Yorkshire and The Humber,Humberside,Transgender,E23000012,0.0032678065502093
2011/12,England,Yorkshire and The Humber,,Transgender,E12000003,0.00208009815037672
2011/12,England,East Midlands,Leicestershire,Transgender,E23000021,0.00490972488847559
2011/12,England,East Midlands,Lincolnshire,Transgender,E23000020,0.0167886642938687
2011/12,England,East Midlands,Northamptonshire,Transgender,E23000022,0.00432297212979867
2011/12,England,East Midlands,,Transgender,E12000004,0.00440776401184101
2011/12,England,West Midlands,Staffordshire,Transgender,E23000015,0.00546316235152718
2011/12,England,West Midlands,West Mercia,Transgender,E23000016,0.00245075013377011
2011/12,England,West Midlands,West Midlands,Transgender,E12000005,0.00364999071077364
2011/12,England,West Midlands,,Transgender,E12000005,0.00729998142154728
2011/12,England,East of England,Essex,Transgender,E23000028,0.0133014022569588
2011/12,England,East of England,Hertfordshire,Transgender,E23000027,0.00625098229721813
2011/12,England,East of England,Norfolk,Transgender,E23000024,0.00465426924482154
2011/12,England,East of England,Suffolk,Transgender,E23000025,0.0232834291834501
2011/12,England,East of England,,Transgender,E12000006,0.00904063818035493
2011/12,England,London,Metropolitan Police,Transgender,E23000001,0.0090276985651449
2011/12,England,London,,Transgender,E12000007,0.00914142850299844
2011/12,England,South East,Kent,Transgender,E23000032,0.00577583632666051
2011/12,England,South East,Sussex,Transgender,E23000033,0.00248589255972356
2011/12,England,South East,Thames Valley,Transgender,E23000029,0.00879054032374681
2011/12,England,South East,,Transgender,E12000008,0.0039293711711745
2011/12,England,South West,Avon and Somerset,Transgender,E23000036,0.0099893800403446
2011/12,England,South West,Dorset,Transgender,E23000039,0.00402501952134467
2011/12,England,South West,Wiltshire,Transgender,E23000038,0.00632485732176025
2011/12,England,South West,,Transgender,E12000009,0.00490489132741639
2011/12,Wales,,Gwent,Transgender,W15000002,0.00519861301004891
2011/12,Wales,,North Wales,Transgender,W15000001,0.0116208635173158
2011/12,Wales,,South Wales,Transgender,W15000003,0.0077922523193639
2011/12,Wales,,,Transgender,W92000004,0.0068543272673625
2011/12,England,,,Transgender,E92000001,0.00551714590548029
2011/12,,,,Transgender,,0.00560788323824529
2011/12,England,North East,Cleveland,,E23000013,0.62427795437748
2011/12,England,North East,Durham,,E23000008,0.481750078405633
2011/12,England,North East,Northumbria,,E23000007,0.440715028452872
2011/12,England,North East,,,E12000001,0.489901368835263
2011/12,England,North West,Cheshire,,E23000006,0.348986529508803
2011/12,England,North West,Cumbria,,E23000002,0.564206499578845
2011/12,England,North West,Greater Manchester,,E23000005,1.32085294255648
2011/12,England,North West,Lancashire,,E23000003,0.664479109283204
2011/12,England,North West,Merseyside,,E23000004,1.02479051543703
2011/12,England,North West,,,E12000002,0.931694492075565
2011/12,England,Yorkshire and The Humber,North Yorkshire,,E23000009,0.618281353059929
2011/12,England,Yorkshire and The Humber,South Yorkshire,,E23000011,0.12948307232076
2011/12,England,Yorkshire and The Humber,West Yorkshire,,E23000010,0.222684052185289
2011/12,England,Yorkshire and The Humber,Humberside,,E23000012,2.24498309999379
2011/12,England,Yorkshire and The Humber,,,E12000003,0.609846957724085
2011/12,England,East Midlands,Derbyshire,,E23000018,0.497238706943982
2011/12,England,East Midlands,Leicestershire,,E23000021,1.14102006408172
2011/12,England,East Midlands,Lincolnshire,,E23000020,0.369350614465113
2011/12,England,East Midlands,Northamptonshire,,E23000022,0.812718760402151
2011/12,England,East Midlands,Nottinghamshire,,E23000019,0.623455686511811
2011/12,England,East Midlands,,,E12000004,0.700173313280945
2011/12,England,West Midlands,Staffordshire,,E23000015,0.703837416288418
2011/12,England,West Midlands,Warwickshire,,E23000017,0.539745386549178
2011/12,England,West Midlands,West Mercia,,E23000016,0.548968029964505
2011/12,England,West Midlands,West Midlands,,E12000005,1.03988235349941
2011/12,England,West Midlands,,,E12000005,1.67498073717402
2011/12,England,East of England,Bedfordshire,,E23000026,0.499088515292687
2011/12,England,East of England,Cambridgeshire,,E23000023,0.472254139660795
2011/12,England,East of England,Essex,,E23000028,0.519911331695911
2011/12,England,East of England,Hertfordshire,,E23000027,0.641172184200374
2011/12,England,East of England,Norfolk,,E23000024,0.641125588474167
2011/12,England,East of England,Suffolk,,E23000025,0.823137702309031
2011/12,England,East of England,,,E12000006,0.58985899674844
2011/12,England,London,"London, City of",,E23000034,9.03939557474366
2011/12,England,London,Metropolitan Police,,E23000001,1.22215519223813
2011/12,England,London,,,E12000007,1.22921741936985
2011/12,England,South East,Hampshire,,E23000030,0.632554304760773
2011/12,England,South East,Kent,,E23000032,0.499609842256134
2011/12,England,South East,Surrey,,E23000031,0.55752897521242
2011/12,England,South East,Sussex,,E23000033,0.423223208292937
2011/12,England,South East,Thames Valley,,E23000029,0.650060456941076
2011/12,England,South East,,,E12000008,0.561784507737625
2011/12,England,South West,Avon and Somerset,,E23000036,0.978959243953771
2011/12,England,South West,Dorset,,E23000039,1.08809694393684
2011/12,England,South West,Gloucestershire,,E23000037,0.44125832164723
2011/12,England,South West,Wiltshire,,E23000038,0.550262586993141
2011/12,England,South West,Devon & Cornwall,,E23000035,0.144782303055684
2011/12,England,South West,,,E12000009,0.593491850617384
2011/12,Wales,,Dyfed-Powys,,W15000004,0.221385875581137
2011/12,Wales,,Gwent,,W15000002,0.417621911807263
2011/12,Wales,,North Wales,,W15000001,0.675462691943981
2011/12,Wales,,South Wales,,W15000003,0.77065375438509
2011/12,Wales,,,,W92000004,0.590451334602798
2011/12,England,,,,E92000001,0.760481132029462
2011/12,,,,,,0.778837066370651
