Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Value
Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Grain mill products, starches and starch products",0.107635385
Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Bakery and farinaceous products,0.239009321
Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Other food products,0.51018554
Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Prepared animal feeds,0.078561459
Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,0.323834047
Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Alcoholic beverages,0.227565329
Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Soft drinks; production of mineral waters and other bottled waters,0.111037653
Manufacturing,"Manufacture of food products, beverages and tobacco",Tobacco products,,0.102068038
Manufacturing,"Manufacture of textiles, wearing apparel and leather products",,,0.488998689
Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Textiles,,0.266382113
Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Wearing apparel,,0.156349676
Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Leather and related products,,0.079102729
Manufacturing,"Manufacture of wood and paper products, and printing",,,1.143239346
Manufacturing,"Manufacture of wood and paper products, and printing","Wood and products of wood and cork, except furniture; articles of straw and plaiting materials",,0.257412498
Manufacturing,"Manufacture of wood and paper products, and printing",Paper and paper products,,0.333808878
Manufacturing,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,0.550239512
Manufacturing,"Manufacture of coke, and refined petroleum products",,,0.436495509
Manufacturing,"Manufacture of coke, and refined petroleum products",Coke and refined petroleum products,,0.436495509
Manufacturing,Manufacture of chemicals and chemical products,,,0.6999393
Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Industrial gases, inorganics and fertilisers (all inorganic chemicals)",0.073767354
Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Petrochemicals,0.161530402
Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Dyestuffs, agro-chemicals",0.07585511
Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Paints, varnishes and similar coatings, printing ink and mastics",0.125265319
Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",0.14266328
Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Other chemical products,0.17869639
Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,1.084008954
Manufacturing,"Manufacture of rubber and plastics products, & other non-metallic mineral products",,,1.132413948
Manufacturing,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Rubber and plastic products,,0.759556313
Manufacturing,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,,0.386930652
